46.9750 	EXP 	response: fillColor = '[ 1. -1.  1.] (rgb)'
46.9750 	EXP 	response: lineColor = '[ 1. -1.  1.] (rgb)'
46.9750 	EXP 	pos0: autoDraw = True
46.9750 	EXP 	pos45: autoDraw = True
46.9750 	EXP 	pos90: autoDraw = True
46.9750 	EXP 	pos135: autoDraw = True
46.9750 	EXP 	pos180: autoDraw = True
46.9750 	EXP 	pos225: autoDraw = True
46.9750 	EXP 	pos270: autoDraw = True
46.9750 	EXP 	pos315: autoDraw = True
46.9750 	EXP 	text: autoDraw = True
47.0936 	DATA 	Mouse:  Left button up, pos=(930,161)
51.9882 	EXP 	pos0: autoDraw = False
51.9882 	EXP 	pos45: autoDraw = False
51.9882 	EXP 	pos90: autoDraw = False
51.9882 	EXP 	pos135: autoDraw = False
51.9882 	EXP 	pos180: autoDraw = False
51.9882 	EXP 	pos225: autoDraw = False
51.9882 	EXP 	pos270: autoDraw = False
51.9882 	EXP 	pos315: autoDraw = False
53.9710 	EXP 	response: autoDraw = True
55.8939 	DATA 	Mouse: Left button down, pos=(764,340)
55.9070 	EXP 	New trial (rep=0, index=5): OrderedDict([('Color0', [-1, 1, 1]), ('Color45', [1, 1, 1]), ('Color90', [1, 1, -1]), ('Color135', [1, -1, 1]), ('Color180', [0, 0, 0]), ('Color225', [-1, 1, -1]), ('Color270', [-1, -1, 1]), ('Color315', [1, -1, -1]), ('Cueresp', [1, 1, -1]), ('target_angle', 90), ('load', 7), ('delay', 2), ('trial', 6)])
55.9205 	EXP 	pos0: autoDraw = False
55.9205 	EXP 	pos45: autoDraw = False
55.9205 	EXP 	pos90: autoDraw = False
55.9205 	EXP 	pos135: autoDraw = False
55.9205 	EXP 	pos180: autoDraw = False
55.9205 	EXP 	pos225: autoDraw = False
55.9205 	EXP 	pos270: autoDraw = False
55.9205 	EXP 	pos315: autoDraw = False
55.9205 	EXP 	response: autoDraw = False
55.9205 	EXP 	text: autoDraw = False
55.9205 	EXP 	pos0: fillColor = '[-1.  1.  1.] (rgb)'
55.9205 	EXP 	pos0: lineColor = '[-1.  1.  1.] (rgb)'
55.9205 	EXP 	pos45: fillColor = '[1. 1. 1.] (rgb)'
55.9205 	EXP 	pos45: lineColor = '[1. 1. 1.] (rgb)'
55.9205 	EXP 	pos90: fillColor = '[ 1.  1. -1.] (rgb)'
55.9205 	EXP 	pos90: lineColor = '[ 1.  1. -1.] (rgb)'
55.9205 	EXP 	pos135: fillColor = '[ 1. -1.  1.] (rgb)'
55.9205 	EXP 	pos135: lineColor = '[ 1. -1.  1.] (rgb)'
55.9205 	EXP 	pos180: fillColor = '[0. 0. 0.] (rgb)'
55.9205 	EXP 	pos180: lineColor = '[0. 0. 0.] (rgb)'
55.9205 	EXP 	pos225: fillColor = '[-1.  1. -1.] (rgb)'
55.9205 	EXP 	pos225: lineColor = '[-1.  1. -1.] (rgb)'
55.9205 	EXP 	pos270: fillColor = '[-1. -1.  1.] (rgb)'
55.9205 	EXP 	pos270: lineColor = '[-1. -1.  1.] (rgb)'
55.9205 	EXP 	pos315: fillColor = '[ 1. -1. -1.] (rgb)'
55.9205 	EXP 	pos315: lineColor = '[ 1. -1. -1.] (rgb)'
55.9205 	EXP 	response: fillColor = '[ 1.  1. -1.] (rgb)'
55.9205 	EXP 	response: lineColor = '[ 1.  1. -1.] (rgb)'
55.9205 	EXP 	pos0: autoDraw = True
55.9205 	EXP 	pos45: autoDraw = True
55.9205 	EXP 	pos90: autoDraw = True
55.9205 	EXP 	pos135: autoDraw = True
55.9205 	EXP 	pos180: autoDraw = True
55.9205 	EXP 	pos225: autoDraw = True
55.9205 	EXP 	pos270: autoDraw = True
55.9205 	EXP 	pos315: autoDraw = True
55.9205 	EXP 	text: autoDraw = True
56.0068 	DATA 	Mouse:  Left button up, pos=(764,339)
60.9350 	EXP 	pos0: autoDraw = False
60.9350 	EXP 	pos45: autoDraw = False
60.9350 	EXP 	pos90: autoDraw = False
60.9350 	EXP 	pos135: autoDraw = False
60.9350 	EXP 	pos180: autoDraw = False
60.9350 	EXP 	pos225: autoDraw = False
60.9350 	EXP 	pos270: autoDraw = False
60.9350 	EXP 	pos315: autoDraw = False
62.7541 	DATA 	Keypress: escape
63.0410 	EXP 	window1: mouseVisible = True
