132.3152 	EXP 	pos45: lineColor = '[-1. -1.  1.] (rgb)'
132.3152 	EXP 	pos90: fillColor = '[ 1. -1.  1.] (rgb)'
132.3152 	EXP 	pos90: lineColor = '[ 1. -1.  1.] (rgb)'
132.3152 	EXP 	pos135: fillColor = '[1. 1. 1.] (rgb)'
132.3152 	EXP 	pos135: lineColor = '[1. 1. 1.] (rgb)'
132.3152 	EXP 	pos180: fillColor = '[-1.  1. -1.] (rgb)'
132.3152 	EXP 	pos180: lineColor = '[-1.  1. -1.] (rgb)'
132.3152 	EXP 	pos225: fillColor = '[ 1.  1. -1.] (rgb)'
132.3152 	EXP 	pos225: lineColor = '[ 1.  1. -1.] (rgb)'
132.3152 	EXP 	pos270: fillColor = '[-1.  1.  1.] (rgb)'
132.3152 	EXP 	pos270: lineColor = '[-1.  1.  1.] (rgb)'
132.3152 	EXP 	pos315: fillColor = '[0. 0. 0.] (rgb)'
132.3152 	EXP 	pos315: lineColor = '[0. 0. 0.] (rgb)'
132.3152 	EXP 	response: fillColor = '[-1. -1.  1.] (rgb)'
132.3152 	EXP 	response: lineColor = '[-1. -1.  1.] (rgb)'
132.3152 	EXP 	pos0: autoDraw = True
132.3152 	EXP 	pos45: autoDraw = True
132.3152 	EXP 	pos90: autoDraw = True
132.3152 	EXP 	pos135: autoDraw = True
132.3152 	EXP 	pos180: autoDraw = True
132.3152 	EXP 	pos225: autoDraw = True
132.3152 	EXP 	pos270: autoDraw = True
132.3152 	EXP 	pos315: autoDraw = True
132.3152 	EXP 	text: autoDraw = True
132.4018 	DATA 	Mouse:  Left button up, pos=(950,998)
137.3304 	EXP 	pos0: autoDraw = False
137.3304 	EXP 	pos45: autoDraw = False
137.3304 	EXP 	pos90: autoDraw = False
137.3304 	EXP 	pos135: autoDraw = False
137.3304 	EXP 	pos180: autoDraw = False
137.3304 	EXP 	pos225: autoDraw = False
137.3304 	EXP 	pos270: autoDraw = False
137.3304 	EXP 	pos315: autoDraw = False
139.3135 	EXP 	response: autoDraw = True
141.1130 	DATA 	Mouse: Left button down, pos=(1284,817)
141.1177 	EXP 	New trial (rep=0, index=14): OrderedDict([('Color0', [-1, 1, 1]), ('Color45', [1, 1, 1]), ('Color90', [1, 1, -1]), ('Color135', [1, -1, 1]), ('Color180', [0, 0, 0]), ('Color225', [-1, 1, -1]), ('Color270', [-1, -1, 1]), ('Color315', [1, -1, -1]), ('Cueresp', [1, 1, -1]), ('target_angle', 90), ('load', 7), ('delay', 2), ('trial', 6)])
141.1289 	EXP 	pos0: autoDraw = False
141.1289 	EXP 	pos45: autoDraw = False
141.1289 	EXP 	pos90: autoDraw = False
141.1289 	EXP 	pos135: autoDraw = False
141.1289 	EXP 	pos180: autoDraw = False
141.1289 	EXP 	pos225: autoDraw = False
141.1289 	EXP 	pos270: autoDraw = False
141.1289 	EXP 	pos315: autoDraw = False
141.1289 	EXP 	response: autoDraw = False
141.1289 	EXP 	text: autoDraw = False
141.1289 	EXP 	pos0: fillColor = '[-1.  1.  1.] (rgb)'
141.1289 	EXP 	pos0: lineColor = '[-1.  1.  1.] (rgb)'
141.1289 	EXP 	pos45: fillColor = '[1. 1. 1.] (rgb)'
141.1289 	EXP 	pos45: lineColor = '[1. 1. 1.] (rgb)'
141.1289 	EXP 	pos90: fillColor = '[ 1.  1. -1.] (rgb)'
141.1289 	EXP 	pos90: lineColor = '[ 1.  1. -1.] (rgb)'
141.1289 	EXP 	pos135: fillColor = '[ 1. -1.  1.] (rgb)'
141.1289 	EXP 	pos135: lineColor = '[ 1. -1.  1.] (rgb)'
141.1289 	EXP 	pos180: fillColor = '[0. 0. 0.] (rgb)'
141.1289 	EXP 	pos180: lineColor = '[0. 0. 0.] (rgb)'
141.1289 	EXP 	pos225: fillColor = '[-1.  1. -1.] (rgb)'
141.1289 	EXP 	pos225: lineColor = '[-1.  1. -1.] (rgb)'
141.1289 	EXP 	pos270: fillColor = '[-1. -1.  1.] (rgb)'
141.1289 	EXP 	pos270: lineColor = '[-1. -1.  1.] (rgb)'
141.1289 	EXP 	pos315: fillColor = '[ 1. -1. -1.] (rgb)'
141.1289 	EXP 	pos315: lineColor = '[ 1. -1. -1.] (rgb)'
141.1289 	EXP 	response: fillColor = '[ 1.  1. -1.] (rgb)'
141.1289 	EXP 	response: lineColor = '[ 1.  1. -1.] (rgb)'
141.1289 	EXP 	pos0: autoDraw = True
141.1289 	EXP 	pos45: autoDraw = True
141.1289 	EXP 	pos90: autoDraw = True
141.1289 	EXP 	pos135: autoDraw = True
141.1289 	EXP 	pos180: autoDraw = True
141.1289 	EXP 	pos225: autoDraw = True
141.1289 	EXP 	pos270: autoDraw = True
141.1289 	EXP 	pos315: autoDraw = True
141.1289 	EXP 	text: autoDraw = True
141.2657 	DATA 	Mouse:  Left button up, pos=(1284,817)
146.1445 	EXP 	pos0: autoDraw = False
146.1445 	EXP 	pos45: autoDraw = False
146.1445 	EXP 	pos90: autoDraw = False
146.1445 	EXP 	pos135: autoDraw = False
146.1445 	EXP 	pos180: autoDraw = False
146.1445 	EXP 	pos225: autoDraw = False
146.1445 	EXP 	pos270: autoDraw = False
146.1445 	EXP 	pos315: autoDraw = False
148.1270 	EXP 	response: autoDraw = True
150.8525 	DATA 	Mouse: Left button down, pos=(999,960)
150.8611 	EXP 	New trial (rep=0, index=15): OrderedDict([('Color0', [0, 0, 0]), ('Color45', [1, -1, 1]), ('Color90', [-1, -1, 1]), ('Color135', [1, 1, -1]), ('Color180', [-1, 1, 1]), ('Color225', [1, -1, -1]), ('Color270', [-1, 1, -1]), ('Color315', [1, 1, 1]), ('Cueresp', [-1, 1, -1]), ('target_angle', 270), ('load', 7), ('delay', 2), ('trial', 7)])
150.8721 	EXP 	pos0: autoDraw = False
150.8721 	EXP 	pos45: autoDraw = False
150.8721 	EXP 	pos90: autoDraw = False
150.8721 	EXP 	pos135: autoDraw = False
150.8721 	EXP 	pos180: autoDraw = False
150.8721 	EXP 	pos225: autoDraw = False
150.8721 	EXP 	pos270: autoDraw = False
150.8721 	EXP 	pos315: autoDraw = False
150.8721 	EXP 	response: autoDraw = False
150.8721 	EXP 	text: autoDraw = False
150.8721 	EXP 	pos0: fillColor = '[0. 0. 0.] (rgb)'
150.8721 	EXP 	pos0: lineColor = '[0. 0. 0.] (rgb)'
150.8721 	EXP 	pos45: fillColor = '[ 1. -1.  1.] (rgb)'
150.8721 	EXP 	pos45: lineColor = '[ 1. -1.  1.] (rgb)'
150.8721 	EXP 	pos90: fillColor = '[-1. -1.  1.] (rgb)'
150.8721 	EXP 	pos90: lineColor = '[-1. -1.  1.] (rgb)'
150.8721 	EXP 	pos135: fillColor = '[ 1.  1. -1.] (rgb)'
150.8721 	EXP 	pos135: lineColor = '[ 1.  1. -1.] (rgb)'
150.8721 	EXP 	pos180: fillColor = '[-1.  1.  1.] (rgb)'
150.8721 	EXP 	pos180: lineColor = '[-1.  1.  1.] (rgb)'
150.8721 	EXP 	pos225: fillColor = '[ 1. -1. -1.] (rgb)'
150.8721 	EXP 	pos225: lineColor = '[ 1. -1. -1.] (rgb)'
150.8721 	EXP 	pos270: fillColor = '[-1.  1. -1.] (rgb)'
150.8721 	EXP 	pos270: lineColor = '[-1.  1. -1.] (rgb)'
150.8721 	EXP 	pos315: fillColor = '[1. 1. 1.] (rgb)'
150.8721 	EXP 	pos315: lineColor = '[1. 1. 1.] (rgb)'
150.8721 	EXP 	response: fillColor = '[-1.  1. -1.] (rgb)'
150.8721 	EXP 	response: lineColor = '[-1.  1. -1.] (rgb)'
150.8721 	EXP 	pos0: autoDraw = True
150.8721 	EXP 	pos45: autoDraw = True
150.8721 	EXP 	pos90: autoDraw = True
150.8721 	EXP 	pos135: autoDraw = True
150.8721 	EXP 	pos180: autoDraw = True
150.8721 	EXP 	pos225: autoDraw = True
150.8721 	EXP 	pos270: autoDraw = True
150.8721 	EXP 	pos315: autoDraw = True
150.8721 	EXP 	text: autoDraw = True
150.9629 	DATA 	Mouse:  Left button up, pos=(999,960)
155.8748 	EXP 	pos0: autoDraw = False
155.8748 	EXP 	pos45: autoDraw = False
155.8748 	EXP 	pos90: autoDraw = False
155.8748 	EXP 	pos135: autoDraw = False
155.8748 	EXP 	pos180: autoDraw = False
155.8748 	EXP 	pos225: autoDraw = False
155.8748 	EXP 	pos270: autoDraw = False
155.8748 	EXP 	pos315: autoDraw = False
157.8565 	EXP 	response: autoDraw = True
159.3139 	DATA 	Mouse: Left button down, pos=(945,220)
159.3363 	EXP 	Imported trials_long_delay.xlsx as conditions, 16 conditions, 13 params
159.3365 	EXP 	Created sequence: random, trialTypes=16, nReps=1, seed=None
159.3368 	EXP 	New trial (rep=0, index=0): OrderedDict([('Color0', [1, -1, 1]), ('Color45', [0, 0, 0]), ('Color90', [0, 0, 0]), ('Color135', [1, 1, 1]), ('Color180', [0, 0, 0]), ('Color225', [0, 0, 0]), ('Color270', [0, 0, 0]), ('Color315', [1, -1, -1]), ('Cueresp', [1, 1, 1]), ('target_angle', 135), ('load', 3), ('delay', 9), ('trial', 6)])
159.3452 	EXP 	pos0: autoDraw = False
159.3452 	EXP 	pos45: autoDraw = False
159.3452 	EXP 	pos90: autoDraw = False
159.3452 	EXP 	pos135: autoDraw = False
159.3452 	EXP 	pos180: autoDraw = False
159.3452 	EXP 	pos225: autoDraw = False
159.3452 	EXP 	pos270: autoDraw = False
159.3452 	EXP 	pos315: autoDraw = False
159.3452 	EXP 	response: autoDraw = False
159.3452 	EXP 	text: autoDraw = False
159.3452 	EXP 	pos0_2: fillColor = '[ 1. -1.  1.] (rgb)'
159.3452 	EXP 	pos0_2: lineColor = '[ 1. -1.  1.] (rgb)'
159.3452 	EXP 	pos45_2: fillColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos45_2: lineColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos90_2: fillColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos90_2: lineColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos135_2: fillColor = '[1. 1. 1.] (rgb)'
159.3452 	EXP 	pos135_2: lineColor = '[1. 1. 1.] (rgb)'
159.3452 	EXP 	pos180_2: fillColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos180_2: lineColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos225_2: fillColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos225_2: lineColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos270_2: fillColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos270_2: lineColor = '[0. 0. 0.] (rgb)'
159.3452 	EXP 	pos315_2: fillColor = '[ 1. -1. -1.] (rgb)'
159.3452 	EXP 	pos315_2: lineColor = '[ 1. -1. -1.] (rgb)'
159.3452 	EXP 	response_2: fillColor = '[1. 1. 1.] (rgb)'
159.3452 	EXP 	response_2: lineColor = '[1. 1. 1.] (rgb)'
159.3452 	EXP 	pos0_2: autoDraw = True
159.3452 	EXP 	pos45_2: autoDraw = True
159.3452 	EXP 	pos90_2: autoDraw = True
159.3452 	EXP 	pos135_2: autoDraw = True
159.3452 	EXP 	pos180_2: autoDraw = True
159.3452 	EXP 	pos225_2: autoDraw = True
159.3452 	EXP 	pos270_2: autoDraw = True
159.3452 	EXP 	pos315_2: autoDraw = True
159.3452 	EXP 	text_4: autoDraw = True
159.4436 	DATA 	Mouse:  Left button up, pos=(945,220)
164.3544 	EXP 	pos0_2: autoDraw = False
164.3544 	EXP 	pos45_2: autoDraw = False
164.3544 	EXP 	pos90_2: autoDraw = False
164.3544 	EXP 	pos135_2: autoDraw = False
164.3544 	EXP 	pos180_2: autoDraw = False
164.3544 	EXP 	pos225_2: autoDraw = False
164.3544 	EXP 	pos270_2: autoDraw = False
164.3544 	EXP 	pos315_2: autoDraw = False
164.9733 	DATA 	Keypress: escape
165.2615 	EXP 	window1: mouseVisible = True
